-2.498025750502027020e-01,-1.664851659486043522e-01,1.456227833854491172e+00,-1.540545203096272742e+00
-2.436080379134134832e-01,-1.735763056135140592e-01,1.483658693591400013e+00,-1.565321919432977049e+00
-2.373074227198273822e-01,-1.812017912057462543e-01,1.510184880350210923e+00,-1.588923023350865327e+00
-2.309271191740120688e-01,-1.892850015883981718e-01,1.535841099260972120e+00,-1.611419698415566648e+00
-2.244283694825389419e-01,-1.977004044642835523e-01,1.560645167837613423e+00,-1.632866241955678088e+00
-2.177747030310441534e-01,-2.063561603703901459e-01,1.584625202815204581e+00,-1.653316281688686384e+00
-2.109899163026469626e-01,-2.152381907013267703e-01,1.607830887111934892e+00,-1.672833543142304036e+00
-2.041556088322024898e-01,-2.244018589611957992e-01,1.630335519971572777e+00,-1.691496383195790765e+00
-1.973713475084664659e-01,-2.339354234714746128e-01,1.652249036506877156e+00,-1.709414526012896562e+00
-1.906581059172598736e-01,-2.438702284125777997e-01,1.673703997933081000e+00,-1.726721841563815918e+00
-1.839304775025398520e-01,-2.541432157068186370e-01,1.694839462407171427e+00,-1.743565850738185929e+00
-1.771005580320347828e-01,-2.646660852719116552e-01,1.715832172691834412e+00,-1.760142449533434572e+00
-1.701648491489055615e-01,-2.753854385162289309e-01,1.736917003022004247e+00,-1.776717992754460518e+00
-1.632330039755708062e-01,-2.863197355736908367e-01,1.758351657113770727e+00,-1.793585990501939786e+00
-1.565152455361527306e-01,-2.975664911243434130e-01,1.780363637324773540e+00,-1.811005223790778773e+00
-1.502383963203728634e-01,-3.092210118365848470e-01,1.803104565851105789e+00,-1.829159374429724538e+00
-1.445472574764365692e-01,-3.212802020727924535e-01,1.826630963331772772e+00,-1.848146325965973169e+00
-1.394604814571452078e-01,-3.336132487205450969e-01,1.850955543559128946e+00,-1.868031661508030572e+00
-1.348985652955481118e-01,-3.459977945270168442e-01,1.876141718175507789e+00,-1.888942485524039538e+00
-1.307860370891602286e-01,-3.582026728568601381e-01,1.902335667432466959e+00,-1.911097486310119775e+00
-1.271505255849095517e-01,-3.700716820630695070e-01,1.929699133085744700e+00,-1.934731058613053278e+00
-1.241096474505174324e-01,-3.815272922909802578e-01,1.958298672125669881e+00,-1.959971666783232536e+00
-1.217660274930958270e-01,-3.924958539856985285e-01,1.987999750046227199e+00,-1.986730208227887928e+00
-1.201179886941468183e-01,-4.028524857382673185e-01,2.018375003899156805e+00,-2.014600254579157923e+00
-1.190789239437156088e-01,-4.124728355023493109e-01,2.048660532262141398e+00,-2.042798297217653936e+00
-1.185856634659086251e-01,-4.213542646696998850e-01,2.077817263836712058e+00,-2.070212612062764190e+00
-1.186619838111623859e-01,-4.296735416799128959e-01,2.104748084992022150e+00,-2.095627877597798339e+00
-1.193777831095038655e-01,-4.377241453414097427e-01,2.128643633765145537e+00,-2.118102291023555850e+00
-1.207675698679933213e-01,-4.457879031114523327e-01,2.149274787483093974e+00,-2.137301518125846567e+00
-1.227764641534968421e-01,-4.540095811701009842e-01,2.167063600905607235e+00,-2.153604791222107462e+00
-1.252975737656166211e-01,-4.623699857864391194e-01,2.182964897138721216e+00,-2.167999352693654735e+00
-1.282680741820973747e-01,-4.707748121854246626e-01,2.198209588843979656e+00,-2.181802092156229556e+00
-1.317082597277714762e-01,-4.791227219074185584e-01,2.213985165402230670e+00,-2.196307633134111814e+00
-1.357127516466030692e-01,-4.872894183289417369e-01,2.231169578748067206e+00,-2.212511114818825231e+00
-1.404390552825630911e-01,-4.950734173235492031e-01,2.250143108032356398e+00,-2.230926543034609022e+00
-1.460651033356808459e-01,-5.021265509957818507e-01,2.270727884046300549e+00,-2.251537422792080356e+00
-1.527410270327122233e-01,-5.079265681052121950e-01,2.292346367184072253e+00,-2.273961931968162098e+00
-1.605970961434342870e-01,-5.118939950581954390e-01,2.314250392192374051e+00,-2.297654387070586335e+00
-1.697958982818157381e-01,-5.136290318180424253e-01,2.335681806470690791e+00,-2.322002159823850054e+00
-1.805339981937658378e-01,-5.131005530059199460e-01,2.356016706208695854e+00,-2.346409668137402704e+00
-1.929504297036065408e-01,-5.106597932879373136e-01,2.374828755408937564e+00,-2.370336190034951329e+00
-2.070288956970166294e-01,-5.068850502568440497e-01,2.391785169707626668e+00,-2.393216817909955108e+00
-2.225690256084878749e-01,-5.023482883948383604e-01,2.406493552315732032e+00,-2.414378199601802777e+00
-2.392227951140818154e-01,-4.974280602292538433e-01,2.418407401432976833e+00,-2.433016359029747555e+00
-2.566080206511776596e-01,-4.922951604692826777e-01,2.426848214806237358e+00,-2.448254800871622283e+00
-2.744257383544377316e-01,-4.870223336447421780e-01,2.431163987136113036e+00,-2.459302322876523395e+00
-2.924638635514070772e-01,-4.816354820597933961e-01,2.430833138939412663e+00,-2.465544675142504971e+00
-3.105554744853268878e-01,-4.760934530054351521e-01,2.425370326663832010e+00,-2.466441490937447245e+00
-3.285805198500975077e-01,-4.702667575029871871e-01,2.414175275175568736e+00,-2.461375059089052186e+00
-3.464583176911270601e-01,-4.639168409334496479e-01,2.396509626734096177e+00,-2.449631818950089190e+00
-3.641331398758679283e-01,-4.567348830796358339e-01,2.371647217045234068e+00,-2.430543408135294126e+00
-3.815753062835268161e-01,-4.484354573212586126e-01,2.339155653629758191e+00,-2.403750093540561128e+00
-3.987602613924993711e-01,-4.388100606985050889e-01,2.299117360363795548e+00,-2.369408908887907561e+00
-4.156446986196818405e-01,-4.277419868545867532e-01,2.252096402524094376e+00,-2.328146736318494447e+00
-4.321773701285528957e-01,-4.152079832803095560e-01,2.198902653208957059e+00,-2.280813490522720421e+00
-4.482988210914418681e-01,-4.012420211709274431e-01,2.140353853481838708e+00,-2.228244280545280454e+00
-4.639097056693302634e-01,-3.858963705285725077e-01,2.077157813069890224e+00,-2.171141337690318807e+00
-4.788623120581782522e-01,-3.692564070531429987e-01,2.009915454744933605e+00,-2.110069716323886624e+00
-4.929997836426901481e-01,-3.514591626597085017e-01,1.939178143664041620e+00,-2.045521039860878520e+00
-5.062105536378147530e-01,-3.326622076943867024e-01,1.865477445978151572e+00,-1.977970173981563384e+00
-5.184717620201902966e-01,-3.130137315293288758e-01,1.789310994352315110e+00,-1.907882402520725051e+00
-5.298476351051807365e-01,-2.926387065250891095e-01,1.711125883983965812e+00,-1.835700562021794546e+00
-5.404367617987332340e-01,-2.716049890981241943e-01,1.631310497182909991e+00,-1.761835105163898740e+00
-5.503201951726304220e-01,-2.498972718392399317e-01,1.550187212607021303e+00,-1.686652432444246896e+00
-5.595730962642572193e-01,-2.274368593785137671e-01,1.468018319740840072e+00,-1.610477003228240944e+00
-5.682839118779343668e-01,-2.041177131873033457e-01,1.385036654398314582e+00,-1.533615764967215522e+00
-5.764824713440798165e-01,-1.798683044052947488e-01,1.301504402241860481e+00,-1.456379381883141422e+00
-5.840748417774455081e-01,-1.547565061942783871e-01,1.217769690667483085e+00,-1.379086805911638125e+00
-5.908973001452391127e-01,-1.290221854871739515e-01,1.134253019535147899e+00,-1.302052693113562754e+00
-5.968089288744137244e-01,-1.029907471553004328e-01,1.051369036714849825e+00,-1.225560070469053464e+00
-6.017716961389741881e-01,-7.700242147262592596e-02,9.694493250407713036e-01,-1.149825328223130549e+00
-6.058981749561919150e-01,-5.139657641882382916e-02,8.887129791069854345e-01,-1.074985368621919513e+00
-6.093607301185688385e-01,-2.646936007373408908e-02,8.093217408627941811e-01,-1.001147964069168506e+00
-6.122374109224155703e-01,-2.403888243620132172e-03,7.314614494880566919e-01,-9.284628609809866262e-01
-6.145206122465568521e-01,2.082686880131101939e-02,6.553059070251995299e-01,-8.571206609152501876e-01
-6.162374132633028356e-01,4.349411827259273833e-02,5.809055330979345788e-01,-7.872796124683825170e-01
-6.174970581722151186e-01,6.594507999455014036e-02,5.081749572285948480e-01,-7.190036222869354843e-01
-6.185035769934944527e-01,8.845970251491118430e-02,4.369225035428548343e-01,-6.522442536064875229e-01
-6.195084035096728448e-01,1.112598127159575012e-01,3.669206355919295004e-01,-5.869069887575580902e-01
-6.206783398139457120e-01,1.345003672249649174e-01,2.980527247696857507e-01,-5.229682176217940182e-01
-6.220713724871156369e-01,1.582778101776231572e-01,2.303478618494758656e-01,-4.605086144865723763e-01
-6.236982705003435434e-01,1.826050214225090063e-01,1.639188945524928942e-01,-3.996551627291789477e-01
-6.255368503124437707e-01,2.073324950635911657e-01,9.895030347082403588e-02,-3.405428288916408919e-01
-6.275543271814403301e-01,2.322095911506537602e-01,3.565249465891302816e-02,-2.832941482653720811e-01
-6.297391920330099868e-01,2.570222979385930473e-01,-2.581923635689920352e-02,-2.279922335523942301e-01
-6.320839842187382374e-01,2.816455082558777523e-01,-8.541948346711489282e-02,-1.746375279840731432e-01
-6.345517447502956321e-01,3.060011856264795438e-01,-1.432567582032731324e-01,-1.230776124040831865e-01
-6.370739694074469828e-01,3.299716182729214853e-01,-1.995862942593770728e-01,-7.298289882778288828e-02
-6.395509078482641829e-01,3.533650051023353167e-01,-2.547278550530976959e-01,-2.392086222310292609e-02
-6.418302092631955613e-01,3.759685414106836432e-01,-3.089568324913783415e-01,2.451540371573305427e-02
-6.437183123919100192e-01,3.975965723595554779e-01,-3.624311065782397367e-01,7.260953508637318921e-02
-6.450395843441418808e-01,4.180807775824940120e-01,-4.151828004347708490e-01,1.205015423935714425e-01
-6.456796843084730009e-01,4.372456841828899488e-01,-4.671487149409303541e-01,1.682177105218617130e-01
-6.456111534323706325e-01,4.548907317729751765e-01,-5.181998113522469085e-01,2.157016326870107858e-01
-6.449053133594075948e-01,4.708066511752637684e-01,-5.681782342658006080e-01,2.628443370482062003e-01
-6.436921501750783037e-01,4.848377651838829960e-01,-6.169509183456071133e-01,3.095285713915421622e-01
-6.421088392184470806e-01,4.969106376309352369e-01,-6.644639824717133436e-01,3.556889660482395743e-01
-6.402633338987090417e-01,5.070284157289379756e-01,-7.107824928885160265e-01,4.013654034191976860e-01
-6.381846534194569598e-01,5.152835532193342782e-01,-7.560877428728091099e-01,4.467083315704480917e-01
-6.358106368901409455e-01,5.218401070596628832e-01,-8.006231162684578351e-01,4.919311305637379395e-01
-6.330380279606939720e-01,5.268833329796624998e-01,-8.446184418182638431e-01,5.372356995457535644e-01
-6.297943842540396631e-01,5.305914637013434687e-01,-8.882294278349779360e-01,5.827403169128801963e-01
-6.261043452290536715e-01,5.331013010230419846e-01,-9.315120948123933875e-01,6.284480211677467842e-01
-6.221130111347531466e-01,5.344703957859679999e-01,-9.744461425624730833e-01,6.742790547286214853e-01
-6.180415046530989276e-01,5.346894468926874922e-01,-1.017002415210732869e+00,7.201490534385770470e-01
-6.141034535067836364e-01,5.337267089579620372e-01,-1.059195531625363840e+00,7.660299258362461838e-01
-6.104286669258799369e-01,5.315735375233882065e-01,-1.101075059136127354e+00,8.119436470691726582e-01
-6.070112000689152909e-01,5.282841700445433109e-01,-1.142662756887247166e+00,8.578949168934948410e-01
-6.037298410673643811e-01,5.239434753899895325e-01,-1.183874237193454082e+00,9.037949266946850857e-01
-6.004283764135781576e-01,5.185911161632553723e-01,-1.224492956431568969e+00,9.494408867617821768e-01
-5.969483034774708541e-01,5.122171407773921104e-01,-1.264235356950047073e+00,9.945780128616548144e-01
-5.931599666742103372e-01,5.047808346755067177e-01,-1.302856880666843020e+00,1.038996617156403124e+00
-5.890227745612258703e-01,4.962089389597706401e-01,-1.340240966939833855e+00,1.082610944358251892e+00
-5.845935994672138980e-01,4.863985198505794139e-01,-1.376408184954232894e+00,1.125465472553864865e+00
-5.800142300938460060e-01,4.752103543885771164e-01,-1.411463178266015639e+00,1.167684555951890024e+00
-5.754746570346914725e-01,4.625045504497536375e-01,-1.445541676293880640e+00,1.209413329341805010e+00
-5.711339040030235514e-01,4.482115263831594754e-01,-1.478738007282591305e+00,1.250735361347331320e+00
-5.670586905005428058e-01,4.323520788029376338e-01,-1.510984018001434226e+00,1.291554011773301314e+00
-5.631999288915068291e-01,4.150203106077952619e-01,-1.541989380529563913e+00,1.331540846065677686e+00
-5.594286641165132634e-01,3.963511157391932382e-01,-1.571311983958645797e+00,1.370214346372046199e+00
-5.556544091010852116e-01,3.765080808980393323e-01,-1.598675765615036104e+00,1.407246821152472682e+00
-5.518856021584990224e-01,3.555724890754366485e-01,-1.623815870623079416e+00,1.442327833421884309e+00
-5.482781280183381956e-01,3.335663690086921318e-01,-1.646769660782712252e+00,1.475448543798006718e+00
-5.450713571071541530e-01,3.103893152678136036e-01,-1.667562950416684897e+00,1.506610820641693049e+00
-5.424767326133691503e-01,2.859164149471769556e-01,-1.686216196895932162e+00,1.535827123605761457e+00
-5.405678642371711806e-01,2.601297490191131767e-01,-1.702814774074463466e+00,1.563175309312539341e+00
-5.392554011149697235e-01,2.331889732601989118e-01,-1.717618729501976471e+00,1.588895305241301070e+00
-5.383328131163509500e-01,2.054253419993305185e-01,-1.731164238135438183e+00,1.613486456332299035e+00
-5.375479698781826521e-01,1.772804881174705749e-01,-1.744281098299278243e+00,1.637729516529901952e+00
-5.366914940511838816e-01,1.491835661249500677e-01,-1.757940007538663307e+00,1.662547035230207859e+00
-5.356949857747436150e-01,1.214033353492817713e-01,-1.772994757989995840e+00,1.688759645618127969e+00
-5.346433529362365489e-01,9.398349470587580301e-02,-1.789942275685717288e+00,1.716853146317598666e+00
-5.336918747214838277e-01,6.683400494591611174e-02,-1.808880650312135296e+00,1.746923492745598328e+00
-5.329708068295995194e-01,3.990779922406307439e-02,-1.829610473508827218e+00,1.778743310852974435e+00
-5.325063390986464196e-01,1.334787226498884011e-02,-1.851722592663184619e+00,1.811822938464171528e+00
-5.322012992693280209e-01,-1.249063762450902150e-02,-1.874639623367116981e+00,1.845448321231057287e+00
-5.318398626169348331e-01,-3.725918968599105374e-02,-1.897178729514825912e+00,1.878300365461636812e+00
-5.312122876995573062e-01,-6.069971514437246668e-02,-1.918127787309786392e+00,1.909060448709920976e+00
-5.301983948692700066e-01,-8.278586641063793994e-02,-1.936515718920159834e+00,1.936725589593466745e+00
-5.287663735805204768e-01,-1.037206481397350138e-01,-1.951782624999263804e+00,1.960787168201651998e+00
-5.269117781387138155e-01,-1.238535749510371875e-01,-1.963695263538899338e+00,1.981127135636605363e+00
-5.246506605970469028e-01,-1.435940806756556554e-01,-1.972091927310344994e+00,1.997719243845475390e+00
-5.220079983166859838e-01,-1.632425231836603374e-01,-1.976677384149246652e+00,2.010354486855822298e+00
-5.189754795370098428e-01,-1.828150161443094501e-01,-1.976956893289491868e+00,2.018518934712826951e+00
-5.155441196936846326e-01,-2.020482037464461644e-01,-1.972295273692778128e+00,2.021449419204665698e+00
-5.117402585688748395e-01,-2.205114293929383573e-01,-1.962041689280295875e+00,2.018296489841870489e+00
-5.076021753325579144e-01,-2.377243823191145244e-01,-1.945651936442858165e+00,2.008302074329835207e+00
-5.032132585408688463e-01,-2.533219488872914815e-01,-1.922777663588367325e+00,1.990944853258916236e+00
-4.987406679929571873e-01,-2.671501931139522168e-01,-1.893285557860518553e+00,1.965985360586053110e+00
-4.944175109566010806e-01,-2.792149958329376846e-01,-1.857212579189945423e+00,1.933404765894499722e+00
-4.905500198113792454e-01,-2.896214545208840585e-01,-1.814732177218175035e+00,1.893345450116275419e+00
-4.874757379939307911e-01,-2.985005120728370653e-01,-1.766142876359601877e+00,1.846083077962787478e+00
-4.854436151331938398e-01,-3.059049892435550255e-01,-1.711830160536961465e+00,1.791979468289851107e+00
-4.845654141710477592e-01,-3.118075788060293840e-01,-1.652219470960898384e+00,1.731444801373512199e+00
-4.848321180858496393e-01,-3.161706886892859947e-01,-1.587742275860506869e+00,1.664922889568196895e+00
-4.861349313414780604e-01,-3.190094350926632183e-01,-1.518812551519381326e+00,1.592883802360308243e+00
-4.882829400487808114e-01,-3.204225419007307174e-01,-1.445858096549367922e+00,1.515863779495896457e+00
-4.909903152762091216e-01,-3.205303645955081548e-01,-1.369386341337944124e+00,1.434515592811593576e+00
-4.939086103450278653e-01,-3.194097786019129415e-01,-1.290001377523107617e+00,1.349594450851282046e+00
-4.967442450608184346e-01,-3.171319169638775470e-01,-1.208363005934792955e+00,1.261898107461735696e+00
-4.993526350722269913e-01,-3.138188163690190935e-01,-1.125142362987945344e+00,1.172216241409702375e+00
-5.017532887949199827e-01,-3.096625259436908140e-01,-1.040987921847071229e+00,1.081297616189498045e+00
-5.040611798344775130e-01,-3.049030162714303493e-01,-9.565098054299614461e-01,9.898432773218026615e-01
-5.063698333910817695e-01,-2.997585102285398873e-01,-8.722844336117130393e-01,8.985164185282858984e-01
-5.087044073936254351e-01,-2.943717354032384104e-01,-7.888609694155335195e-01,8.079417692815209495e-01
-5.110633676239132450e-01,-2.888125520240922284e-01,-7.067371793097086963e-01,7.186702348697436848e-01
-5.134520742921303560e-01,-2.830809676338185699e-01,-6.263193370925047576e-01,6.311290942548720695e-01
-5.158825501283448300e-01,-2.770885050619102397e-01,-5.478969883854147849e-01,5.455886412411974362e-01
-5.183441752817328219e-01,-2.706791947989112823e-01,-4.716482990412900755e-01,4.621828470689435253e-01
-5.207782594069165771e-01,-2.637249902677883950e-01,-3.976688152356185335e-01,3.809809407275775439e-01
-5.231078870068011089e-01,-2.562269265715467204e-01,-3.259904226211819411e-01,3.020365304829708553e-01
-5.252867924685238332e-01,-2.483277570599792539e-01,-2.565961152596131223e-01,2.253952330784049218e-01
-5.273074589552313451e-01,-2.402290939041054063e-01,-1.894212846338371170e-01,1.510638877361363819e-01
-5.291623713056408107e-01,-2.320835929385925700e-01,-1.243392226900415787e-01,7.896609696152026570e-02
-5.307934580075480691e-01,-2.239389359271223012e-01,-6.116652754621443311e-02,8.940597264787651655e-03
-5.320818964270926932e-01,-2.157722374979378910e-01,3.052350702235560290e-04,-5.921027068969495627e-02
-5.328919195218810856e-01,-2.075837823503877966e-01,6.029347663395803053e-02,-1.256809066602642688e-01
-5.331292495358218586e-01,-1.994658199422895684e-01,1.190246117349407495e-01,-1.906525628178692977e-01
-5.327656144723033060e-01,-1.916080231393518518e-01,1.767383855044084573e-01,-2.543022705670648365e-01
-5.317958469466858018e-01,-1.842708862198309538e-01,2.336919061482334858e-01,-3.168056662542327873e-01
-5.301584334755112815e-01,-1.777383741767043501e-01,2.901358108516253753e-01,-3.783084160147486275e-01
-5.277185915791686721e-01,-1.722432994583877885e-01,3.462297710574298026e-01,-4.388595667766408970e-01
-5.243452653444475864e-01,-1.679164124265355718e-01,4.019532643980029962e-01,-4.983558916232781466e-01
-5.199939554183292678e-01,-1.647871795639166692e-01,4.571142160155481915e-01,-5.565722817470636352e-01
-5.147142889049808323e-01,-1.627809045367075158e-01,5.114486005157977688e-01,-6.132698856350320415e-01
-5.085792182552486551e-01,-1.617341608345311821e-01,5.647544224152862835e-01,-6.683137342106725276e-01
-5.016118425119804325e-01,-1.614737663954144420e-01,6.169838457374312579e-01,-7.217223836625880073e-01
-4.937975800502635848e-01,-1.618999919140149124e-01,6.682134399197565688e-01,-7.736092251442102663e-01
-4.851471777737043078e-01,-1.630147739515354077e-01,7.185545363247212158e-01,-8.240938527209374920e-01
-4.756982253391525139e-01,-1.648659901647732129e-01,7.681251424906857528e-01,-8.732930549028333767e-01
-4.654406753021928522e-01,-1.674145172954963623e-01,8.170341056400421964e-01,-9.213331055457095742e-01
-4.542565737954653016e-01,-1.704583342123694445e-01,8.653289064510165662e-01,-9.683067695955464016e-01
-4.419791278844159566e-01,-1.737367194113993984e-01,9.129690202091861329e-01,-1.014222783402040973e+00
-4.285408437012372951e-01,-1.771153307363393936e-01,9.598149996509026671e-01,-1.058965383795940296e+00
-4.140711818785742793e-01,-1.806956526432889343e-01,1.005637138581293666e+00,-1.102288837416609102e+00
-3.988822827766882462e-01,-1.847886196610644960e-01,1.050220637724840200e+00,-1.143934251537505054e+00
-3.833587250734166729e-01,-1.897345742208099706e-01,1.093452123348596761e+00,-1.183757594784818235e+00
-3.678202036848004508e-01,-1.957074397399315990e-01,1.135255108813598701e+00,-1.221697283843421911e+00
-3.524787188789670900e-01,-2.027066156617593762e-01,1.175525982123318824e+00,-1.257698791062614951e+00
-3.374874645259238193e-01,-2.106815392105411688e-01,1.214136746190980665e+00,-1.291684954018944564e+00
-3.229451501797045432e-01,-2.196028981711398431e-01,1.250963523348906481e+00,-1.323561264676630378e+00
-3.088218575245524899e-01,-2.294334989767562172e-01,1.285912926551257218e+00,-1.353235064870469850e+00
-2.949354009853690228e-01,-2.400747369921997498e-01,1.318935721582417342e+00,-1.380643157540228705e+00
-2.810470062925622958e-01,-2.513455602847258219e-01,1.350078700195388670e+00,-1.405838973178555884e+00
-2.670001781448441691e-01,-2.630124785761485118e-01,1.379513111412991488e+00,-1.429047544174077755e+00
-2.528122642828518063e-01,-2.748330728100705223e-01,1.407489764567191548e+00,-1.450625833799149778e+00
-2.386357283745265123e-01,-2.865403667641555074e-01,1.434291424422277750e+00,-1.471008262784684550e+00
-2.246179654047392449e-01,-2.978043167205818298e-01,1.460119240050652856e+00,-1.490564564225068001e+00
-2.108254128160278740e-01,-3.082665725332214279e-01,1.485025058613333115e+00,-1.509496359354017603e+00
-1.972929964308672290e-01,-3.176734985173965131e-01,1.509028295662448782e+00,-1.527925249824370058e+00
-1.841307427012520703e-01,-3.260009449517282110e-01,1.532229273914015311e+00,-1.545994395074826500e+00
-1.715501784767177462e-01,-3.334498912991961661e-01,1.554862238462155766e+00,-1.563932984453707098e+00
-1.597739057708054689e-01,-3.403526737719620443e-01,1.577318379315051367e+00,-1.582090931699568825e+00
-1.489762122547818868e-01,-3.470228056270098227e-01,1.600038118974252521e+00,-1.600863911529442518e+00
-1.392711786565470899e-01,-3.536383420071428363e-01,1.623444297201495745e+00,-1.620662907183552104e+00
-1.307044203222412493e-01,-3.602837456335073463e-01,1.647829929510781222e+00,-1.641777881427097574e+00
-1.233144805166311309e-01,-3.670092176670445849e-01,1.673334379794952032e+00,-1.664347446280025844e+00
-1.171624217958101288e-01,-3.738857789938346832e-01,1.700025749276725229e+00,-1.688433635568812097e+00
-1.122837679980079328e-01,-3.810470681381245561e-01,1.727994082598711900e+00,-1.714092268956468601e+00
-1.086654789989271036e-01,-3.886465658875165596e-01,1.757378849501538776e+00,-1.741411562047355588e+00
-1.062701146796375118e-01,-3.968239658467604958e-01,1.788316698865454413e+00,-1.770475353122354489e+00
-1.050849225174613488e-01,-4.057092174593545653e-01,1.820840599666183612e+00,-1.801267786495837520e+00
-1.051584469523764442e-01,-4.154072089470011719e-01,1.854877246720404882e+00,-1.833685842645043529e+00
-1.065665052231336424e-01,-4.259560222661563089e-01,1.890314305990728361e+00,-1.867616594159416943e+00
-1.093349996504028587e-01,-4.372605040475979199e-01,1.927010625614118178e+00,-1.902952024915305351e+00
-1.134019538135184330e-01,-4.490516178206451769e-01,1.964733626405840372e+00,-1.939528016532124921e+00
-1.186433019079827234e-01,-4.609266550388055883e-01,2.002947355139121921e+00,-1.976892483575859005e+00
-1.249468964405715810e-01,-4.724159666098735610e-01,2.040713349129928300e+00,-2.014196092614256361e+00
-1.322739486115641905e-01,-4.830604483003712035e-01,2.076809285225313495e+00,-2.050305427144580861e+00
-1.406485618335314158e-01,-4.924836993668438301e-01,2.110065633672089103e+00,-2.084129588155115620e+00
-1.500872151125541565e-01,-5.004420121613112338e-01,2.139714831336616552e+00,-2.114952167619247536e+00
-1.605413613141892237e-01,-5.068795811871575907e-01,2.165485386119195610e+00,-2.142495309206935872e+00
-1.718878206873828696e-01,-5.119602838746574180e-01,2.187413247476983624e+00,-2.166706226721303974e+00
-1.839758194393239787e-01,-5.160249596001057482e-01,2.205541868385902049e+00,-2.187468217245383428e+00
-1.967124202067052352e-01,-5.195008459889844943e-01,2.219620076019555022e+00,-2.204336816787225040e+00
-2.101130416063501094e-01,-5.227888842204645448e-01,2.228959807572915786e+00,-2.216443928527290996e+00
-2.242776230327927778e-01,-5.261433491901615911e-01,2.232550541364974439e+00,-2.222656358292785406e+00
-2.393494994354188610e-01,-5.295859648992971014e-01,2.229284810860282739e+00,-2.221834359880766385e+00
-2.554384059187038147e-01,-5.328698821995109247e-01,2.218197541461892630e+00,-2.213077517354357315e+00
-2.724468973446394493e-01,-5.354759483475035609e-01,2.198660262019989542e+00,-2.195886255449283730e+00
-2.900028410643254451e-01,-5.367020601944101355e-01,2.170422409738328451e+00,-2.170155515268194168e+00
-3.076043486057136178e-01,-5.358632966310404866e-01,2.133568731864546653e+00,-2.136094373695810678e+00
-3.248177468770684362e-01,-5.324979809883950699e-01,2.088523941444481835e+00,-2.094207415971628183e+00
-3.414533623635395698e-01,-5.264823738039274836e-01,2.036112513377736022e+00,-2.045361059021893357e+00
-3.575425381742636799e-01,-5.179738170064164260e-01,1.977592599401121642e+00,-1.990834672299185204e+00
-3.731014967677351302e-01,-5.072067694694063489e-01,1.914589970096953753e+00,-1.932262546594249786e+00
-3.879588677653747486e-01,-4.943362390419567820e-01,1.848720750697867121e+00,-1.871250314562710626e+00
